bgc,ss_nospace,sppsplit,feasible,spp,newfeas,mod,outrange
IDFxx1,IDFxx1/110,Fdi,1,Fd,1,,FALSE
IDFxx1,IDFxx1/110,Pyi,2,Py,2,,FALSE
IDFxx1,IDFxx1/111,At,2,At,2,,FALSE
IDFxx1,IDFxx1/111,Ep,2,Ep,2,,FALSE
IDFxx1,IDFxx1/111,Fdi,5,Fd,5,,FALSE
IDFxx1,IDFxx1/111,Lw,2,Lw,2,,FALSE
IDFxx1,IDFxx1/111,Pyi,2,Py,2,,FALSE
IDFxx2,IDFxx2/101,Fdi,1,Fd,1,C4,FALSE
IDFxx2,IDFxx2/101,Pyi,1,Py,1,C4,FALSE
IDFxx2,IDFxx2/102,Fdi,2,Fd,2,,FALSE
IDFxx2,IDFxx2/102,Pyi,2,Py,2,,FALSE
IDFxx2,IDFxx2/103,Fdi,2,Fd,2,B2,FALSE
IDFxx2,IDFxx2/103,Pyi,1,Py,1,B2,FALSE
IDFxx2,IDFxx2/104,Fdi,2,Fd,2,,FALSE
IDFxx2,IDFxx2/104,Pyi,1,Py,1,,FALSE
IDFxx2,IDFxx2/110,At,3,At,3,,FALSE
IDFxx2,IDFxx2/110,Fdi,1,Fd,1,,FALSE
IDFxx2,IDFxx2/110,Lw,3,Lw,3,,FALSE
IDFxx2,IDFxx2/110,Pyi,3,Py,3,,FALSE
IDFxx2,IDFxx2/111,Act,3,Ac,3,,FALSE
IDFxx2,IDFxx2/111,At,2,At,2,,FALSE
IDFxx2,IDFxx2/111,Ep,3,Ep,3,,FALSE
IDFxx2,IDFxx2/111,Fdi,1,Fd,1,,FALSE
IDFxx2,IDFxx2/111,Lw,1,Lw,1,,FALSE
IDFxx2,IDFxx2/111,Pli,3,Pl,3,,FALSE
IDFxx2,IDFxx2/111,Pyi,3,Py,3,,FALSE
IDFxx2,IDFxx2/111,Sxw,1,Sx,1,,FALSE
IDFxx2,IDFxx2/112,Act,2,Ac,2,D6,FALSE
IDFxx2,IDFxx2/112,At,2,At,2,D6,FALSE
IDFxx2,IDFxx2/112,Ep,3,Ep,3,D6,FALSE
IDFxx2,IDFxx2/112,Sxw,1,Sx,1,D6,FALSE
IDFxx2,IDFxx2/112a,Act,2,Ac,2,D6,FALSE
IDFxx2,IDFxx2/112a,At,2,At,2,D6,FALSE
IDFxx2,IDFxx2/112a,Ep,3,Ep,3,D6,FALSE
IDFxx2,IDFxx2/112a,Sxw,1,Sx,1,D6,FALSE
IDFxx2,IDFxx2/112b,Act,2,Ac,2,D6,FALSE
IDFxx2,IDFxx2/112b,At,2,At,2,D6,FALSE
IDFxx2,IDFxx2/112b,Ep,3,Ep,3,D6,FALSE
IDFxx2,IDFxx2/112b,Sxw,1,Sx,1,D6,FALSE
IGFdk_WA,IGFdk_WA/101,Bg,1,Bg,1,C4,FALSE
IGFdk_WA,IGFdk_WA/101,Fdi,1,Fd,1,C4,FALSE
IGFdk_WA,IGFdk_WA/101,Pyi,2,Py,2,C4,FALSE
IGFdk_WA,IGFdk_WA/102,Fdi,1,Fd,1,,FALSE
IGFdk_WA,IGFdk_WA/102,Pyi,1,Py,1,,FALSE
IGFdk_WA,IGFdk_WA/103,Bg,2,Bg,2,B2,FALSE
IGFdk_WA,IGFdk_WA/103,Fdi,1,Fd,1,B2,FALSE
IGFdk_WA,IGFdk_WA/103,Pyi,1,Py,1,B2,FALSE
IGFdk_WA,IGFdk_WA/110,Bg,1,Bg,1,,FALSE
IGFdk_WA,IGFdk_WA/110,Cw,2,Cw,2,,FALSE
IGFdk_WA,IGFdk_WA/110,Fdi,1,Fd,1,,FALSE
IGFdk_WA,IGFdk_WA/110,Hw,3,Hw,3,,FALSE
IGFdk_WA,IGFdk_WA/110,Lw,2,Lw,2,,FALSE
IGFdk_WA,IGFdk_WA/110,Pli,2,Pl,2,,FALSE
IGFdk_WA,IGFdk_WA/110,Se,3,Sx,3,,FALSE
IGFdk_WA,IGFdk_WA/111,Bg,1,Bg,1,,FALSE
IGFdk_WA,IGFdk_WA/111,Bl,3,Bl,3,,FALSE
IGFdk_WA,IGFdk_WA/111,Cw,5,Cw,5,,FALSE
IGFdk_WA,IGFdk_WA/111,Fdi,2,Fd,2,,FALSE
IGFdk_WA,IGFdk_WA/111,Hw,3,Hw,3,,FALSE
IGFdk_WA,IGFdk_WA/111,Pli,1,Pl,1,,FALSE
IGFdk_WA,IGFdk_WA/111,Se,2,Sx,2,,FALSE
IGFdk_WA,IGFdk_WA/112,Bg,1,Bg,1,,FALSE
IGFdk_WA,IGFdk_WA/112,Cw,2,Cw,2,,FALSE
IGFdk_WA,IGFdk_WA/112,Fdi,1,Fd,1,,FALSE
IGFdk_WA,IGFdk_WA/112,Lw,2,Lw,2,,FALSE
IGFdk_WA,IGFdk_WA/112,Se,3,Sx,3,,FALSE
IGFdk_WA,IGFdk_WA/113,Act,2,Ac,2,D6,FALSE
IGFdk_WA,IGFdk_WA/113,Bg,1,Bg,1,D6,FALSE
IGFdk_WA,IGFdk_WA/113,Cw,2,Cw,2,D6,FALSE
IGFdk_WA,IGFdk_WA/113,Fdi,2,Fd,2,D6,FALSE
IGFdk_WA,IGFdk_WA/113,Lw,3,Lw,3,D6,FALSE
IGFdk_WA,IGFdk_WA/113,Pw,2,Pw,2,D6,FALSE
IGFdk_WA,IGFdk_WA/113,Se,2,Sx,2,D6,FALSE
IGFdw_OR,IGFdw_OR/101,Bg,1,Bg,1,C4,FALSE
IGFdw_OR,IGFdw_OR/101,Fdi,1,Fd,1,C4,FALSE
IGFdw_OR,IGFdw_OR/101,Lw,3,Lw,3,C4,FALSE
IGFdw_OR,IGFdw_OR/101,Pyi,2,Py,2,C4,FALSE
IGFdw_OR,IGFdw_OR/102,Bg,3,Bg,3,,FALSE
IGFdw_OR,IGFdw_OR/102,Fdi,2,Fd,2,,FALSE
IGFdw_OR,IGFdw_OR/102,Pyi,1,Py,1,,FALSE
IGFdw_OR,IGFdw_OR/102,Qg,2,Qg,2,,FALSE
IGFdw_OR,IGFdw_OR/103,Bg,1,Bg,1,B2,FALSE
IGFdw_OR,IGFdw_OR/103,Fdi,1,Fd,1,B2,FALSE
IGFdw_OR,IGFdw_OR/103,Pyi,1,Py,1,B2,FALSE
IGFdw_OR,IGFdw_OR/110,Bg,1,Bg,1,,FALSE
IGFdw_OR,IGFdw_OR/110,Cw,5,Cw,5,,FALSE
IGFdw_OR,IGFdw_OR/110,Fdi,1,Fd,1,,FALSE
IGFdw_OR,IGFdw_OR/110,Hw,3,Hw,3,,FALSE
IGFdw_OR,IGFdw_OR/110,Lw,3,Lw,3,,FALSE
IGFdw_OR,IGFdw_OR/110,Pyi,3,Py,3,,FALSE
IGFdw_OR,IGFdw_OR/111,Bg,2,Bg,2,,FALSE
IGFdw_OR,IGFdw_OR/111,Fdi,1,Fd,1,,FALSE
IGFdw_OR,IGFdw_OR/111,Hw,3,Hw,3,,FALSE
IGFdw_OR,IGFdw_OR/111,Pli,3,Pl,3,,FALSE
IGFdw_OR,IGFdw_OR/111,Se,2,Sx,2,,FALSE
IGFdw_OR,IGFdw_OR/112,Bg,1,Bg,1,,FALSE
IGFdw_OR,IGFdw_OR/112,Cw,3,Cw,3,,FALSE
IGFdw_OR,IGFdw_OR/112,Fdi,1,Fd,1,,FALSE
IGFdw_OR,IGFdw_OR/112,Lw,3,Lw,3,,FALSE
IGFdw_OR,IGFdw_OR/113,Bg,1,Bg,1,D6,FALSE
IGFdw_OR,IGFdw_OR/113,Cw,2,Cw,2,D6,FALSE
IGFdw_OR,IGFdw_OR/113,Dr,3,Dr,3,D6,FALSE
IGFdw_OR,IGFdw_OR/113,Fdi,2,Fd,2,D6,FALSE
IGFdw_OR,IGFdw_OR/113,Mb,3,Mb,3,D6,FALSE
IGFdw_OR,IGFdw_OR/113,Pw,2,Pw,2,D6,FALSE
IGFdw_OR,IGFdw_OR/113,Se,3,Sx,3,D6,FALSE
IGFmh_OR,IGFmh_OR/101,Bg,1,Bg,1,,FALSE
IGFmh_OR,IGFmh_OR/101,Fdi,1,Fd,1,,FALSE
IGFmh_OR,IGFmh_OR/101,Lw,2,Lw,2,,FALSE
IGFmh_OR,IGFmh_OR/101,Pli,2,Pl,2,,FALSE
IGFmh_OR,IGFmh_OR/101,Pyi,1,Py,1,,FALSE
IGFmh_OR,IGFmh_OR/102,Jw,1,Jw,1,,FALSE
IGFmh_OR,IGFmh_OR/102,Pyi,1,Py,1,,FALSE
IGFmh_OR,IGFmh_OR/103,Bg,3,Bg,3,,FALSE
IGFmh_OR,IGFmh_OR/103,Fdi,2,Fd,2,,FALSE
IGFmh_OR,IGFmh_OR/103,Pyi,1,Py,1,,FALSE
IGFmh_OR,IGFmh_OR/110,Bg,1,Bg,1,,FALSE
IGFmh_OR,IGFmh_OR/110,Fdi,1,Fd,1,,FALSE
IGFmh_OR,IGFmh_OR/110,Lw,3,Lw,3,,FALSE
IGFmh_OR,IGFmh_OR/110,Pli,2,Pl,2,,FALSE
IGFmh_OR,IGFmh_OR/110,Pyi,2,Py,2,,FALSE
IGFmh_OR,IGFmh_OR/110,Se,3,Sx,3,,FALSE
IGFmh_OR,IGFmh_OR/111,Bg,1,Bg,1,,FALSE
IGFmh_OR,IGFmh_OR/111,Fdi,2,Fd,2,,FALSE
IGFmh_OR,IGFmh_OR/111,Lw,3,Lw,3,,FALSE
IGFmh_OR,IGFmh_OR/111,Se,2,Sx,2,,FALSE
IGFmh_OR,IGFmh_OR/112,At,2,At,2,,FALSE
IGFmh_OR,IGFmh_OR/112,Bg,1,Bg,1,,FALSE
IGFmh_OR,IGFmh_OR/112,Fdi,1,Fd,1,,FALSE
IGFmh_OR,IGFmh_OR/112,Lw,2,Lw,2,,FALSE
IGFmh_OR,IGFmh_OR/112,Pyi,3,Py,3,,FALSE
IGFmh_OR,IGFmh_OR/113,Act,2,Ac,2,,FALSE
IGFmh_OR,IGFmh_OR/113,Bg,1,Bg,1,,FALSE
IGFmh_OR,IGFmh_OR/113,Fdi,2,Fd,2,,FALSE
IGFmh_OR,IGFmh_OR/113,Lw,2,Lw,2,,FALSE
IGFmh_OR,IGFmh_OR/113,Se,2,Sx,2,,FALSE
IGFmm_OR,IGFmm_OR/101,At,5,At,5,C4,FALSE
IGFmm_OR,IGFmm_OR/101,Bg,1,Bg,1,C4,FALSE
IGFmm_OR,IGFmm_OR/101,Fdi,1,Fd,1,C4,FALSE
IGFmm_OR,IGFmm_OR/101,Lw,2,Lw,2,C4,FALSE
IGFmm_OR,IGFmm_OR/101,Pli,2,Pl,2,C4,FALSE
IGFmm_OR,IGFmm_OR/101,Pyi,2,Py,2,C4,FALSE
IGFmm_OR,IGFmm_OR/102,Jw,5,Jw,5,,FALSE
IGFmm_OR,IGFmm_OR/102,Pyi,1,Py,1,,FALSE
IGFmm_OR,IGFmm_OR/103,Bg,3,Bg,3,B2,FALSE
IGFmm_OR,IGFmm_OR/103,Fdi,2,Fd,2,B2,FALSE
IGFmm_OR,IGFmm_OR/103,Pyi,1,Py,1,B2,FALSE
IGFmm_OR,IGFmm_OR/110,At,5,At,5,,FALSE
IGFmm_OR,IGFmm_OR/110,Bg,1,Bg,1,,FALSE
IGFmm_OR,IGFmm_OR/110,Fdi,1,Fd,1,,FALSE
IGFmm_OR,IGFmm_OR/110,Lw,3,Lw,3,,FALSE
IGFmm_OR,IGFmm_OR/110,Pli,1,Pl,1,,FALSE
IGFmm_OR,IGFmm_OR/110,Pyi,2,Py,2,,FALSE
IGFmm_OR,IGFmm_OR/110,Se,2,Sx,2,,FALSE
IGFmm_OR,IGFmm_OR/111,Act,5,Ac,5,,FALSE
IGFmm_OR,IGFmm_OR/111,Bg,1,Bg,1,,FALSE
IGFmm_OR,IGFmm_OR/111,Bl,2,Bl,2,,FALSE
IGFmm_OR,IGFmm_OR/111,Fdi,3,Fd,3,,FALSE
IGFmm_OR,IGFmm_OR/111,Lw,5,Lw,5,,FALSE
IGFmm_OR,IGFmm_OR/111,Se,2,Sx,2,,FALSE
IGFmm_OR,IGFmm_OR/112,At,3,At,3,,FALSE
IGFmm_OR,IGFmm_OR/112,Bg,1,Bg,1,,FALSE
IGFmm_OR,IGFmm_OR/112,Fdi,1,Fd,1,,FALSE
IGFmm_OR,IGFmm_OR/112,Lw,2,Lw,2,,FALSE
IGFmm_OR,IGFmm_OR/112,Pli,2,Pl,2,,FALSE
IGFmm_OR,IGFmm_OR/112,Pyi,3,Py,3,,FALSE
IGFmm_OR,IGFmm_OR/112,Se,2,Sx,2,,FALSE
IGFmm_OR,IGFmm_OR/113,Act,2,Ac,2,D6,FALSE
IGFmm_OR,IGFmm_OR/113,Bg,1,Bg,1,D6,FALSE
IGFmm_OR,IGFmm_OR/113,Fdi,2,Fd,2,D6,FALSE
IGFmm_OR,IGFmm_OR/113,Lw,2,Lw,2,D6,FALSE
IGFmm_OR,IGFmm_OR/113,Se,2,Sx,2,D6,FALSE
IGFxm_OR,IGFxm_OR/101,Bg,2,Bg,2,,FALSE
IGFxm_OR,IGFxm_OR/101,Fdi,1,Fd,1,,FALSE
IGFxm_OR,IGFxm_OR/101,Pyi,1,Py,1,,FALSE
IGFxm_OR,IGFxm_OR/102,Bg,3,Bg,3,,FALSE
IGFxm_OR,IGFxm_OR/102,Fdi,2,Fd,2,,FALSE
IGFxm_OR,IGFxm_OR/102,Pyi,1,Py,1,,FALSE
IGFxm_OR,IGFxm_OR/110,Bg,1,Bg,1,,FALSE
IGFxm_OR,IGFxm_OR/110,Fdi,1,Fd,1,,FALSE
IGFxm_OR,IGFxm_OR/110,Lw,3,Lw,3,,FALSE
IGFxm_OR,IGFxm_OR/110,Pyi,2,Py,2,,FALSE
IGFxm_OR,IGFxm_OR/110,Se,3,Sx,3,,FALSE
IGFxm_OR,IGFxm_OR/111,Bg,1,Bg,1,,FALSE
IGFxm_OR,IGFxm_OR/111,Fdi,2,Fd,2,,FALSE
IGFxm_OR,IGFxm_OR/111,Se,2,Sx,2,,FALSE
IGFxm_OR,IGFxm_OR/112,At,3,At,3,,FALSE
IGFxm_OR,IGFxm_OR/112,Bg,1,Bg,1,,FALSE
IGFxm_OR,IGFxm_OR/112,Fdi,1,Fd,1,,FALSE
IGFxm_OR,IGFxm_OR/112,Pyi,2,Py,2,,FALSE
IGFxm_OR,IGFxm_OR/112,Se,3,Sx,3,,FALSE
IGFxm_OR,IGFxm_OR/113,Act,2,Ac,2,,FALSE
IGFxm_OR,IGFxm_OR/113,Bg,1,Bg,1,,FALSE
IGFxm_OR,IGFxm_OR/113,Fdi,2,Fd,2,,FALSE
IGFxm_OR,IGFxm_OR/113,Se,3,Sx,3,,FALSE
IWFdm_CO,IWFdm_CO/101,At,2,At,2,C4,FALSE
IWFdm_CO,IWFdm_CO/101,Bc,1,Bc,1,C4,FALSE
IWFdm_CO,IWFdm_CO/101,Fdi,1,Fd,1,C4,FALSE
IWFdm_CO,IWFdm_CO/101,Pyi,1,Py,1,C4,FALSE
IWFdm_CO,IWFdm_CO/101,Qa,2,Qa,2,C4,FALSE
IWFdm_CO,IWFdm_CO/102,Bc,2,Bc,2,,FALSE
IWFdm_CO,IWFdm_CO/102,Jr,1,Jr,1,,FALSE
IWFdm_CO,IWFdm_CO/102,Pe,1,Pe,1,,FALSE
IWFdm_CO,IWFdm_CO/102,Pf,2,Pf,2,,FALSE
IWFdm_CO,IWFdm_CO/102,Pyi,2,Py,2,,FALSE
IWFdm_CO,IWFdm_CO/102,Qa,1,Qa,1,,FALSE
IWFdm_CO,IWFdm_CO/110,At,1,At,1,,FALSE
IWFdm_CO,IWFdm_CO/110,Bc,1,Bc,1,,FALSE
IWFdm_CO,IWFdm_CO/110,Fdi,1,Fd,1,,FALSE
IWFdm_CO,IWFdm_CO/110,Pyi,1,Py,1,,FALSE
IWFdm_CO,IWFdm_CO/110,Qa,3,Qa,3,,FALSE
IWFdm_CO,IWFdm_CO/111,At,2,At,2,,FALSE
IWFdm_CO,IWFdm_CO/111,Bc,2,Bc,2,,FALSE
IWFdm_CO,IWFdm_CO/111,Fdi,2,Fd,2,,FALSE
IWFdm_CO,IWFdm_CO/111,Pyi,1,Py,1,,FALSE
IWFdm_CO,IWFdm_CO/111,Se,2,Sx,2,,FALSE
IWFdm_CO,IWFdm_CO/113,At,1,At,1,D6,FALSE
IWFdm_CO,IWFdm_CO/113,Bc,1,Bc,1,D6,FALSE
IWFdm_CO,IWFdm_CO/113,Fdi,2,Fd,2,D6,FALSE
IWFdm_CO,IWFdm_CO/113,Se,3,Sx,3,D6,FALSE
IWFdm_CO,IWFdm_CO/Gg,Jr,3,Jr,3,,FALSE
IWFdm_CO,IWFdm_CO/Gg,Pe,3,Pe,3,,FALSE
IWFdw_OR,IWFdw_OR/101,Bc,1,Bc,1,C4,FALSE
IWFdw_OR,IWFdw_OR/101,Oa,2,Oa,2,C4,FALSE
IWFdw_OR,IWFdw_OR/101,Pli,2,Pl,2,C4,FALSE
IWFdw_OR,IWFdw_OR/101,Ps,2,Ps,2,C4,FALSE
IWFdw_OR,IWFdw_OR/101,Pyi,2,Py,2,C4,FALSE
IWFdw_OR,IWFdw_OR/101,Pz,2,Pz,2,C4,FALSE
IWFdw_OR,IWFdw_OR/102,Bc,3,Bc,3,,FALSE
IWFdw_OR,IWFdw_OR/102,Jw,1,Jw,1,,FALSE
IWFdw_OR,IWFdw_OR/102,Pli,3,Pl,3,,FALSE
IWFdw_OR,IWFdw_OR/102,Pyi,1,Py,1,,FALSE
IWFdw_OR,IWFdw_OR/103,Bc,1,Bc,1,B2,FALSE
IWFdw_OR,IWFdw_OR/103,Jw,2,Jw,2,B2,FALSE
IWFdw_OR,IWFdw_OR/103,Pli,3,Pl,3,B2,FALSE
IWFdw_OR,IWFdw_OR/103,Pyi,1,Py,1,B2,FALSE
IWFdw_OR,IWFdw_OR/110,Bc,1,Bc,1,,FALSE
IWFdw_OR,IWFdw_OR/110,Fdi,2,Fd,2,,FALSE
IWFdw_OR,IWFdw_OR/110,Pli,1,Pl,1,,FALSE
IWFdw_OR,IWFdw_OR/110,Ps,3,Ps,3,,FALSE
IWFdw_OR,IWFdw_OR/110,Pyi,2,Py,2,,FALSE
IWFdw_OR,IWFdw_OR/111,Bc,1,Bc,1,,FALSE
IWFdw_OR,IWFdw_OR/111,Fdi,2,Fd,2,,FALSE
IWFdw_OR,IWFdw_OR/111,Pli,1,Pl,1,,FALSE
IWFdw_OR,IWFdw_OR/112,Bc,1,Bc,1,,FALSE
IWFdw_OR,IWFdw_OR/112,Fdi,1,Fd,1,,FALSE
IWFdw_OR,IWFdw_OR/112,Pyi,2,Py,2,,FALSE
IWFdw_OR,IWFdw_OR/113,At,2,At,2,D6,FALSE
IWFdw_OR,IWFdw_OR/113,Bc,1,Bc,1,D6,FALSE
IWFdw_OR,IWFdw_OR/113,Fdi,2,Fd,2,D6,FALSE
IWFxk_NV,IWFxk_NV/101,At,1,At,1,C4,FALSE
IWFxk_NV,IWFxk_NV/101,Bc,1,Bc,1,C4,FALSE
IWFxk_NV,IWFxk_NV/101,Fdi,3,Fd,3,C4,FALSE
IWFxk_NV,IWFxk_NV/101,Om,2,Om,2,C4,FALSE
IWFxk_NV,IWFxk_NV/102,Ju,1,Ju,1,,FALSE
IWFxk_NV,IWFxk_NV/102,Pf,2,Pf,2,,FALSE
IWFxk_NV,IWFxk_NV/102,Pn,2,Pn,2,,FALSE
IWFxk_NV,IWFxk_NV/103,Jr,2,Jr,2,B2,FALSE
IWFxk_NV,IWFxk_NV/103,Ju,2,Ju,2,B2,FALSE
IWFxk_NV,IWFxk_NV/103,Om,1,Om,1,B2,FALSE
IWFxk_NV,IWFxk_NV/103,Pf,2,Pf,2,B2,FALSE
IWFxk_NV,IWFxk_NV/103,Pg,2,Pg,2,B2,FALSE
IWFxk_NV,IWFxk_NV/103,Pn,2,Pn,2,B2,FALSE
IWFxk_NV,IWFxk_NV/110,At,1,At,1,,FALSE
IWFxk_NV,IWFxk_NV/110,Bc,2,Bc,2,,FALSE
IWFxk_NV,IWFxk_NV/110,Fdi,3,Fd,3,,FALSE
IWFxk_NV,IWFxk_NV/110,Om,1,Om,1,,FALSE
IWFxk_NV,IWFxk_NV/111,At,2,At,2,D6,FALSE
IWFxk_NV,IWFxk_NV/111,Bc,2,Bc,2,D6,FALSE
IWFxk_NV,IWFxk_NV/111,Bl,2,Bl,2,D6,FALSE
IWFxk_NV,IWFxk_NV/111,Se,1,Sx,1,D6,FALSE
IWFxm_CA,IWFxm_CA/101,Bc,1,Bc,1,C4,FALSE
IWFxm_CA,IWFxm_CA/101,Fdi,2,Fd,2,C4,FALSE
IWFxm_CA,IWFxm_CA/101,Oa,2,Oa,2,C4,FALSE
IWFxm_CA,IWFxm_CA/101,Om,2,Om,2,C4,FALSE
IWFxm_CA,IWFxm_CA/101,Ps,2,Ps,2,C4,FALSE
IWFxm_CA,IWFxm_CA/101,Pyi,2,Py,2,C4,FALSE
IWFxm_CA,IWFxm_CA/101,Pz,1,Pz,1,C4,FALSE
IWFxm_CA,IWFxm_CA/102,Ju,2,Ju,2,,FALSE
IWFxm_CA,IWFxm_CA/102,Jw,1,Jw,1,,FALSE
IWFxm_CA,IWFxm_CA/102,Pyi,1,Py,1,,FALSE
IWFxm_CA,IWFxm_CA/103,Bc,2,Bc,2,B2,FALSE
IWFxm_CA,IWFxm_CA/103,Jw,2,Jw,2,B2,FALSE
IWFxm_CA,IWFxm_CA/103,Om,2,Om,2,B2,FALSE
IWFxm_CA,IWFxm_CA/103,Pyi,1,Py,1,B2,FALSE
IWFxm_CA,IWFxm_CA/103,Pz,2,Pz,2,B2,FALSE
IWFxm_CA,IWFxm_CA/110,Bc,1,Bc,1,,FALSE
IWFxm_CA,IWFxm_CA/110,Fdi,2,Fd,2,,FALSE
IWFxm_CA,IWFxm_CA/110,Oa,2,Oa,2,,FALSE
IWFxm_CA,IWFxm_CA/110,Pli,3,Pl,3,,FALSE
IWFxm_CA,IWFxm_CA/110,Ps,3,Ps,3,,FALSE
IWFxm_CA,IWFxm_CA/110,Pz,1,Pz,1,,FALSE
IWFxm_CA,IWFxm_CA/111,Bc,2,Bc,2,,FALSE
IWFxm_CA,IWFxm_CA/111,Pli,2,Pl,2,,FALSE
IWFxm_CA,IWFxm_CA/111,Pz,1,Pz,1,,FALSE
IWFxm_CA,IWFxm_CA/112,At,2,At,2,D6,FALSE
IWFxm_CA,IWFxm_CA/112,Bc,1,Bc,1,D6,FALSE
IWFxm_CA,IWFxm_CA/112,Pz,2,Pz,2,D6,FALSE
JPWdm_WY,JPWdm_WY/101,Jr,1,Jr,1,C4,FALSE
JPWdm_WY,JPWdm_WY/101,Ju,1,Ju,1,C4,FALSE
JPWdm_WY,JPWdm_WY/101,Om,3,Om,3,C4,FALSE
JPWdm_WY,JPWdm_WY/101,Pe,3,Pe,3,C4,FALSE
JPWdm_WY,JPWdm_WY/101,Pf,2,Pf,2,C4,FALSE
JPWdm_WY,JPWdm_WY/110,Jr,2,Jr,2,,FALSE
JPWdm_WY,JPWdm_WY/110,Ju,1,Ju,1,,FALSE
JPWdm_WY,JPWdm_WY/110,Om,3,Om,3,,FALSE
JPWdm_WY,JPWdm_WY/110,Pe,3,Pe,3,,FALSE
JPWdm_WY,JPWdm_WY/110,Pyi,2,Py,2,,FALSE
JPWdm_WY,JPWdm_WY/111,At,3,At,3,,FALSE
JPWdm_WY,JPWdm_WY/111,Fdi,1,Fd,1,,FALSE
JPWdm_WY,JPWdm_WY/111,Pyi,1,Py,1,,FALSE
JPWdm_WY,JPWdm_WY/113,Aa,1,Aa,1,D6,FALSE
JPWdm_WY,JPWdm_WY/113,At,5,At,5,D6,FALSE
JPWdm_WY,JPWdm_WY/113,Fdi,5,Fd,5,D6,FALSE
JPWdm_WY,JPWdm_WY/Gg,Ju,3,Ju,3,B2,FALSE
JPWdw_UT,JPWdw_UT/101,Jr,3,Jr,3,C4,FALSE
JPWdw_UT,JPWdw_UT/101,Ju,1,Ju,1,C4,FALSE
JPWdw_UT,JPWdw_UT/101,Om,3,Om,3,C4,FALSE
JPWdw_UT,JPWdw_UT/101,Pe,1,Pe,1,C4,FALSE
JPWdw_UT,JPWdw_UT/101,Qa,3,Qa,3,C4,FALSE
JPWdw_UT,JPWdw_UT/103,Fdi,5,Fd,5,B2,FALSE
JPWdw_UT,JPWdw_UT/103,Jr,3,Jr,3,B2,FALSE
JPWdw_UT,JPWdw_UT/103,Ju,2,Ju,2,B2,FALSE
JPWdw_UT,JPWdw_UT/103,Om,2,Om,2,B2,FALSE
JPWdw_UT,JPWdw_UT/103,Pe,1,Pe,1,B2,FALSE
JPWdw_UT,JPWdw_UT/103,Qa,2,Qa,2,B2,FALSE
JPWdw_UT,JPWdw_UT/110,Fdi,1,Fd,1,,FALSE
JPWdw_UT,JPWdw_UT/110,Jr,3,Jr,3,,FALSE
JPWdw_UT,JPWdw_UT/110,Ju,2,Ju,2,,FALSE
JPWdw_UT,JPWdw_UT/110,Om,5,Om,5,,FALSE
JPWdw_UT,JPWdw_UT/110,Pe,1,Pe,1,,FALSE
JPWdw_UT,JPWdw_UT/110,Pyi,2,Py,2,,FALSE
JPWdw_UT,JPWdw_UT/110,Qa,2,Qa,2,,FALSE
JPWdw_UT,JPWdw_UT/111,Aa,5,Aa,5,,FALSE
JPWdw_UT,JPWdw_UT/111,Act,5,Ac,5,,FALSE
JPWdw_UT,JPWdw_UT/111,At,2,At,2,,FALSE
JPWdw_UT,JPWdw_UT/111,Fdi,1,Fd,1,,FALSE
JPWdw_UT,JPWdw_UT/111,Jr,5,Jr,5,,FALSE
JPWdw_UT,JPWdw_UT/111,Ju,3,Ju,3,,FALSE
JPWdw_UT,JPWdw_UT/111,Pe,5,Pe,5,,FALSE
JPWdw_UT,JPWdw_UT/111,Pyi,1,Py,1,,FALSE
JPWdw_UT,JPWdw_UT/111,Qa,3,Qa,3,,FALSE
JPWdw_UT,JPWdw_UT/113,Aa,2,Aa,2,D6,FALSE
JPWdw_UT,JPWdw_UT/113,Act,5,Ac,5,D6,FALSE
JPWdw_UT,JPWdw_UT/113,At,5,At,5,D6,FALSE
JPWdw_UT,JPWdw_UT/113,Fdi,5,Fd,5,D6,FALSE
JPWmk_WY,JPWmk_WY/101,Jr,1,Jr,1,C4,FALSE
JPWmk_WY,JPWmk_WY/101,Pf,2,Pf,2,C4,FALSE
JPWmk_WY,JPWmk_WY/103,Jr,1,Jr,1,B2,FALSE
JPWmk_WY,JPWmk_WY/103,Pf,1,Pf,1,B2,FALSE
JPWmk_WY,JPWmk_WY/110,At,2,At,2,,FALSE
JPWmk_WY,JPWmk_WY/110,Fdi,1,Fd,1,,FALSE
JPWmk_WY,JPWmk_WY/110,Pyi,2,Py,2,,FALSE
JPWmk_WY,JPWmk_WY/111,At,3,At,3,,FALSE
JPWmk_WY,JPWmk_WY/111,Fdi,1,Fd,1,,FALSE
JPWmk_WY,JPWmk_WY/111,Pli,3,Pl,3,,FALSE
JPWmk_WY,JPWmk_WY/111,Pyi,2,Py,2,,FALSE
JPWmk_WY,JPWmk_WY/113,Aa,1,Aa,1,D6,FALSE
JPWmk_WY,JPWmk_WY/113,At,1,At,1,D6,FALSE
JPWmk_WY,JPWmk_WY/113,Fdi,2,Fd,2,D6,FALSE
JPWmk_WY,JPWmk_WY/Gg,Ju,3,Ju,3,,FALSE
JPWwm_CO,JPWwm_CO/101,Jo,3,Jo,3,C4,FALSE
JPWwm_CO,JPWwm_CO/101,Jr,1,Jr,1,C4,FALSE
JPWwm_CO,JPWwm_CO/101,Pe,1,Pe,1,C4,FALSE
JPWwm_CO,JPWwm_CO/101,Qa,2,Qa,2,C4,FALSE
JPWwm_CO,JPWwm_CO/103,Jo,3,Jo,3,B2,FALSE
